player_name,match_date,opponent_team,venue,runs_scored,balls_faced,strike_rate,fours,sixes
Hardik Pandya,2022-05-18,Chennai Super Kings,"M.A. Chidambaram Stadium, Chennai",41,32,128.12,4,3
Shubman Gill,2022-05-21,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",48,33,145.45,2,2
Dinesh Karthik,2022-05-21,Mumbai Indians,"Eden Gardens, Kolkata",9,8,112.5,0,0
Shubman Gill,2022-05-24,Chennai Super Kings,"IS Bindra Stadium, Mohali",55,39,141.03,6,5
AB de Villiers,2022-05-24,Chennai Super Kings,"IS Bindra Stadium, Mohali",50,35,142.86,5,4
Shubman Gill,2022-05-27,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",46,36,127.78,4,4
Ambati Rayudu,2022-05-27,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",55,42,130.95,4,2
Hardik Pandya,2022-05-30,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",0,1,0.0,0,0
AB de Villiers,2022-06-02,Punjab Kings,"M.A. Chidambaram Stadium, Chennai",51,29,175.86,5,1
Ishan Kishan,2022-06-02,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",36,26,138.46,2,3
KL Rahul,2022-06-02,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",46,37,124.32,2,2
KL Rahul,2022-06-08,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",34,23,147.83,3,1
Ambati Rayudu,2022-06-11,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",37,25,148.0,2,2
Quinton de Kock,2022-06-17,Mumbai Indians,"IS Bindra Stadium, Mohali",62,50,124.0,3,2
KL Rahul,2022-06-17,Rajasthan Royals,"DY Patil Stadium, Mumbai",20,19,105.26,2,1
Kieron Pollard,2022-06-20,Mumbai Indians,"Eden Gardens, Kolkata",0,1,0.0,0,0
Hardik Pandya,2022-06-20,Punjab Kings,"M.A. Chidambaram Stadium, Chennai",26,15,173.33,1,1
Sanju Samson,2022-06-20,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",56,45,124.44,7,3
AB de Villiers,2022-06-23,Mumbai Indians,"IS Bindra Stadium, Mohali",39,21,185.71,4,1
Faf du Plessis,2022-06-23,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0,1,0.0,0,0
Quinton de Kock,2022-06-23,Rajasthan Royals,"Wankhede Stadium, Mumbai",54,36,150.0,7,3
Dinesh Karthik,2022-06-23,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bangalore",35,28,125.0,3,1
Dinesh Karthik,2022-06-23,Punjab Kings,"Eden Gardens, Kolkata",20,16,125.0,1,1
Ishan Kishan,2022-06-26,Royal Challengers Bangalore,"Eden Gardens, Kolkata",33,20,165.0,2,1
Ishan Kishan,2022-06-29,Punjab Kings,"Wankhede Stadium, Mumbai",34,22,154.55,4,2
Glenn Maxwell,2022-06-29,Mumbai Indians,"M.A. Chidambaram Stadium, Chennai",27,18,150.0,2,1
Shubman Gill,2022-07-05,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",51,37,137.84,6,2
Faf du Plessis,2022-07-05,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",35,22,159.09,4,2
Hardik Pandya,2022-07-05,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",10,3,333.33,1,0
Hardik Pandya,2022-07-05,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",10,2,500.0,1,0
AB de Villiers,2022-07-08,Mumbai Indians,"M. Chinnaswamy Stadium, Bangalore",43,28,153.57,3,1
Rishabh Pant,2022-07-08,Punjab Kings,"Eden Gardens, Kolkata",39,31,125.81,3,2
David Warner,2022-07-08,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",21,13,161.54,2,2
Shubman Gill,2022-07-11,Royal Challengers Bangalore,"Eden Gardens, Kolkata",59,45,131.11,8,2
Hardik Pandya,2022-07-11,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",16,14,114.29,1,1
Glenn Maxwell,2022-07-14,Chennai Super Kings,"Wankhede Stadium, Mumbai",44,25,176.0,5,4
AB de Villiers,2022-07-17,Punjab Kings,"M.A. Chidambaram Stadium, Chennai",46,26,176.92,4,2
Rishabh Pant,2022-07-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",35,19,184.21,3,1
Jos Buttler,2022-07-20,Mumbai Indians,"Eden Gardens, Kolkata",40,23,173.91,2,3
Rishabh Pant,2022-07-26,Rajasthan Royals,"IS Bindra Stadium, Mohali",23,10,230.0,3,2
Shubman Gill,2022-07-26,Punjab Kings,"IS Bindra Stadium, Mohali",2,1,200.0,0,0
Virat Kohli,2022-07-26,Mumbai Indians,"Eden Gardens, Kolkata",42,29,144.83,5,2
Hardik Pandya,2022-07-26,Royal Challengers Bangalore,"Eden Gardens, Kolkata",27,17,158.82,2,1
Hardik Pandya,2022-07-29,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Hyderabad",55,34,161.76,2,3
Ishan Kishan,2022-07-29,Chennai Super Kings,"M. Chinnaswamy Stadium, Bangalore",33,27,122.22,1,1
Virat Kohli,2022-08-01,Mumbai Indians,"M.A. Chidambaram Stadium, Chennai",49,31,158.06,6,1
Dinesh Karthik,2022-08-01,Rajasthan Royals,"Eden Gardens, Kolkata",9,4,225.0,1,0
Dinesh Karthik,2022-08-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",19,17,111.76,1,1
Andre Russell,2022-08-04,Rajasthan Royals,"M.A. Chidambaram Stadium, Chennai",60,35,171.43,4,3
Glenn Maxwell,2022-08-04,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",10,2,500.0,1,0
Faf du Plessis,2022-08-04,Sunrisers Hyderabad,"M.A. Chidambaram Stadium, Chennai",33,23,143.48,3,2
Rohit Sharma,2022-08-07,Punjab Kings,"IS Bindra Stadium, Mohali",41,27,151.85,4,1
Virat Kohli,2022-08-07,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bangalore",8,3,266.67,1,0
Andre Russell,2022-08-07,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",31,19,163.16,4,2
Virat Kohli,2022-08-10,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",45,30,150.0,5,1
Virat Kohli,2022-08-10,Royal Challengers Bangalore,"M.A. Chidambaram Stadium, Chennai",33,29,113.79,2,1
Suresh Raina,2022-08-13,Rajasthan Royals,"Eden Gardens, Kolkata",28,23,121.74,3,2
Ambati Rayudu,2022-08-13,Royal Challengers Bangalore,"M. Chinnaswamy Stadium, Bangalore",43,29,148.28,2,2
AB de Villiers,2022-08-13,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",7,1,700.0,0,0
Suresh Raina,2022-08-16,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",49,36,136.11,6,3
Hardik Pandya,2022-08-16,Chennai Super Kings,"Eden Gardens, Kolkata",42,30,140.0,4,4
Virat Kohli,2022-08-19,Mumbai Indians,"Eden Gardens, Kolkata",39,23,169.57,4,2
Quinton de Kock,2022-08-19,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",26,16,162.5,3,1
Rishabh Pant,2022-08-25,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",89,61,145.9,6,5
Dinesh Karthik,2022-08-25,Delhi Capitals,"Arun Jaitley Stadium, Delhi",32,22,145.45,2,2
MS Dhoni,2022-08-28,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad",65,41,158.54,9,1
Quinton de Kock,2022-08-31,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",58,47,123.4,7,3
Quinton de Kock,2022-09-06,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",26,15,173.33,2,2
AB de Villiers,2022-09-06,Delhi Capitals,"Rajiv Gandhi International Stadium, Hyderabad",58,38,152.63,3,3
Shubman Gill,2022-09-12,Delhi Capitals,"M. Chinnaswamy Stadium, Bangalore",71,58,122.41,4,5
Shubman Gill,2022-09-18,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",36,24,150.0,3,1
Rishabh Pant,2022-09-18,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",27,20,135.0,1,0
Ishan Kishan,2022-09-18,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",25,15,166.67,2,1
Dinesh Karthik,2022-09-27,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",2,5,40.0,0,0
Suresh Raina,2022-09-27,Mumbai Indians,"Wankhede Stadium, Mumbai",6,8,75.0,0,0
Kieron Pollard,2022-09-27,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",7,1,700.0,0,0
Kieron Pollard,2022-10-03,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",14,14,100.0,1,0
KL Rahul,2022-10-03,Rajasthan Royals,"Rajiv Gandhi International Stadium, Hyderabad",10,8,125.0,1,0
Suresh Raina,2022-10-03,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",58,41,141.46,4,4
AB de Villiers,2022-10-03,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",5,6,83.33,0,0
Faf du Plessis,2022-10-03,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",70,57,122.81,9,2
Ishan Kishan,2022-10-06,Delhi Capitals,"IS Bindra Stadium, Mohali",3,7,42.86,0,0
Jos Buttler,2022-10-09,Mumbai Indians,"Rajiv Gandhi International Stadium, Hyderabad",65,44,147.73,8,2
Glenn Maxwell,2022-10-09,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",64,35,182.86,6,5
Glenn Maxwell,2022-10-12,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",29,18,161.11,2,1
KL Rahul,2022-10-12,Rajasthan Royals,"IS Bindra Stadium, Mohali",33,21,157.14,2,1
Glenn Maxwell,2022-10-15,Royal Challengers Bangalore,"M.A. Chidambaram Stadium, Chennai",18,9,200.0,2,0
Andre Russell,2022-10-15,Chennai Super Kings,"M. Chinnaswamy Stadium, Bangalore",72,38,189.47,5,3
Hardik Pandya,2022-10-15,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",53,39,135.9,3,5
Faf du Plessis,2022-10-18,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",13,5,260.0,0,0
KL Rahul,2022-10-18,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",11,7,157.14,1,0
Glenn Maxwell,2022-10-18,Delhi Capitals,"Wankhede Stadium, Mumbai",63,43,146.51,4,6
Shubman Gill,2022-10-21,Chennai Super Kings,"Eden Gardens, Kolkata",1,1,100.0,0,0
MS Dhoni,2022-10-21,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",13,8,162.5,0,1
Kieron Pollard,2022-10-21,Rajasthan Royals,"M.A. Chidambaram Stadium, Chennai",40,27,148.15,3,3
AB de Villiers,2022-10-21,Delhi Capitals,"Eden Gardens, Kolkata",79,54,146.3,10,3
Rohit Sharma,2022-10-24,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bangalore",85,66,128.79,7,3
Suresh Raina,2022-10-24,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",40,32,125.0,5,1
Faf du Plessis,2022-10-27,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",28,24,116.67,2,1
Kieron Pollard,2022-10-27,Delhi Capitals,"Rajiv Gandhi International Stadium, Hyderabad",25,20,125.0,1,1
Suresh Raina,2022-10-30,Royal Challengers Bangalore,"M. Chinnaswamy Stadium, Bangalore",51,37,137.84,2,2
KL Rahul,2022-11-02,Royal Challengers Bangalore,"Eden Gardens, Kolkata",16,10,160.0,2,0
AB de Villiers,2022-11-02,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",25,12,208.33,1,1
KL Rahul,2022-11-02,Mumbai Indians,"Rajiv Gandhi International Stadium, Hyderabad",0,1,0.0,0,0
Glenn Maxwell,2022-11-02,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",40,20,200.0,2,2
Sanju Samson,2022-11-02,Kolkata Knight Riders,"Eden Gardens, Kolkata",57,36,158.33,8,1
Kieron Pollard,2022-11-05,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",18,9,200.0,2,1
AB de Villiers,2022-11-05,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",52,28,185.71,6,2
Suresh Raina,2022-11-08,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",50,32,156.25,3,2
AB de Villiers,2022-11-08,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",3,4,75.0,0,0
Quinton de Kock,2022-11-08,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",10,3,333.33,0,0
David Warner,2022-11-11,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",43,29,148.28,4,2
Sanju Samson,2022-11-11,Mumbai Indians,"Eden Gardens, Kolkata",30,25,120.0,3,2
Kieron Pollard,2022-11-14,Mumbai Indians,"Rajiv Gandhi International Stadium, Hyderabad",31,19,163.16,2,2
Quinton de Kock,2022-11-14,Delhi Capitals,"Arun Jaitley Stadium, Delhi",14,8,175.0,1,0
MS Dhoni,2022-11-14,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",40,25,160.0,5,2
Quinton de Kock,2022-11-14,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",23,19,121.05,3,1
Faf du Plessis,2022-11-14,Punjab Kings,"M.A. Chidambaram Stadium, Chennai",47,34,138.24,4,3
Quinton de Kock,2022-11-14,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",76,53,143.4,6,5
Rohit Sharma,2022-11-14,Royal Challengers Bangalore,"M.A. Chidambaram Stadium, Chennai",45,38,118.42,2,2
Shubman Gill,2022-11-14,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",28,18,155.56,3,1
Kieron Pollard,2022-11-17,Mumbai Indians,"Wankhede Stadium, Mumbai",23,16,143.75,3,2
Ishan Kishan,2022-11-17,Chennai Super Kings,"DY Patil Stadium, Mumbai",44,31,141.94,3,2
Dinesh Karthik,2022-11-17,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",47,32,146.88,2,1
AB de Villiers,2022-11-20,Rajasthan Royals,"M.A. Chidambaram Stadium, Chennai",89,51,174.51,11,1
Glenn Maxwell,2022-11-20,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",42,25,168.0,5,3
Kieron Pollard,2022-11-20,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad",26,20,130.0,3,0
Dinesh Karthik,2022-11-29,Mumbai Indians,"Wankhede Stadium, Mumbai",14,6,233.33,2,0
Ambati Rayudu,2022-11-29,Chennai Super Kings,"M. Chinnaswamy Stadium, Bangalore",45,38,118.42,2,2
Dinesh Karthik,2022-12-02,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",21,16,131.25,2,1
Hardik Pandya,2022-12-02,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",19,8,237.5,2,0
Rohit Sharma,2022-12-02,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",56,44,127.27,7,2
Sanju Samson,2022-12-02,Rajasthan Royals,"Eden Gardens, Kolkata",64,47,136.17,3,4
Ambati Rayudu,2022-12-05,Mumbai Indians,"DY Patil Stadium, Mumbai",11,3,366.67,1,0
KL Rahul,2022-12-05,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",41,32,128.12,2,3
David Warner,2022-12-05,Sunrisers Hyderabad,"M.A. Chidambaram Stadium, Chennai",70,45,155.56,7,5
AB de Villiers,2022-12-05,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",42,23,182.61,2,3
Suresh Raina,2022-12-08,Delhi Capitals,"IS Bindra Stadium, Mohali",56,43,130.23,3,1
Rohit Sharma,2022-12-08,Mumbai Indians,"DY Patil Stadium, Mumbai",53,40,132.5,6,3
Dinesh Karthik,2022-12-08,Delhi Capitals,"Arun Jaitley Stadium, Delhi",13,3,433.33,1,1
Quinton de Kock,2022-12-08,Chennai Super Kings,"M.A. Chidambaram Stadium, Chennai",58,39,148.72,4,2
Hardik Pandya,2022-12-11,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",45,33,136.36,6,2
KL Rahul,2022-12-14,Punjab Kings,"M. Chinnaswamy Stadium, Bangalore",25,23,108.7,3,1
Suresh Raina,2022-12-17,Punjab Kings,"Arun Jaitley Stadium, Delhi",9,11,81.82,1,0
Hardik Pandya,2022-12-17,Mumbai Indians,"IS Bindra Stadium, Mohali",0,2,0.0,0,0
Shubman Gill,2022-12-17,Mumbai Indians,"Arun Jaitley Stadium, Delhi",15,8,187.5,0,0
Jos Buttler,2022-12-17,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bangalore",86,58,148.28,5,4
Rishabh Pant,2022-12-17,Rajasthan Royals,"M.A. Chidambaram Stadium, Chennai",59,35,168.57,3,3
Rohit Sharma,2022-12-20,Mumbai Indians,"Wankhede Stadium, Mumbai",0,1,0.0,0,0
Hardik Pandya,2022-12-23,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,1,100.0,0,0
David Warner,2022-12-26,Delhi Capitals,"M.A. Chidambaram Stadium, Chennai",53,42,126.19,4,1
KL Rahul,2022-12-29,Mumbai Indians,"IS Bindra Stadium, Mohali",14,10,140.0,1,0
Quinton de Kock,2022-12-29,Rajasthan Royals,"Rajiv Gandhi International Stadium, Hyderabad",35,31,112.9,4,1
Sanju Samson,2023-01-01,Kolkata Knight Riders,"M.A. Chidambaram Stadium, Chennai",1,1,100.0,0,0
Suresh Raina,2023-01-01,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",37,23,160.87,2,3
Glenn Maxwell,2023-01-10,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Hyderabad",86,55,156.36,8,5
KL Rahul,2023-01-10,Punjab Kings,"Eden Gardens, Kolkata",22,13,169.23,2,0
Shubman Gill,2023-01-10,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",68,54,125.93,8,1
Kieron Pollard,2023-01-10,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,1,200.0,0,0
Glenn Maxwell,2023-01-13,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",33,15,220.0,3,3
Suresh Raina,2023-01-13,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",44,35,125.71,5,3
Kieron Pollard,2023-01-13,Punjab Kings,"DY Patil Stadium, Mumbai",23,14,164.29,2,1
Shubman Gill,2023-01-13,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",53,43,123.26,5,2
Shubman Gill,2023-01-16,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",13,6,216.67,1,0
Rohit Sharma,2023-01-16,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bangalore",21,14,150.0,1,1
Andre Russell,2023-01-16,Delhi Capitals,"M.A. Chidambaram Stadium, Chennai",41,24,170.83,2,2
Hardik Pandya,2023-01-16,Royal Challengers Bangalore,"M. Chinnaswamy Stadium, Bangalore",27,19,142.11,2,1
Rohit Sharma,2023-01-19,Delhi Capitals,"Rajiv Gandhi International Stadium, Hyderabad",76,59,128.81,6,3
Virat Kohli,2023-01-22,Royal Challengers Bangalore,"M.A. Chidambaram Stadium, Chennai",52,42,123.81,3,3
Rohit Sharma,2023-01-22,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",32,21,152.38,2,1
Glenn Maxwell,2023-01-22,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",32,15,213.33,4,1
Suresh Raina,2023-01-22,Punjab Kings,"IS Bindra Stadium, Mohali",49,37,132.43,5,2
Sanju Samson,2023-01-28,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad",33,28,117.86,2,1
Rishabh Pant,2023-01-28,Mumbai Indians,"Eden Gardens, Kolkata",44,33,133.33,5,2
Ishan Kishan,2023-01-31,Chennai Super Kings,"M.A. Chidambaram Stadium, Chennai",26,14,185.71,2,0
Quinton de Kock,2023-01-31,Delhi Capitals,"M. Chinnaswamy Stadium, Bangalore",50,42,119.05,7,4
Glenn Maxwell,2023-01-31,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",66,39,169.23,5,2
Faf du Plessis,2023-02-03,Mumbai Indians,"M.A. Chidambaram Stadium, Chennai",25,18,138.89,1,1
KL Rahul,2023-02-03,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,2,200.0,0,0
Sanju Samson,2023-02-09,Delhi Capitals,"M.A. Chidambaram Stadium, Chennai",9,10,90.0,0,0
Sanju Samson,2023-02-09,Kolkata Knight Riders,"M.A. Chidambaram Stadium, Chennai",0,1,0.0,0,0
KL Rahul,2023-02-09,Punjab Kings,"Wankhede Stadium, Mumbai",35,28,125.0,3,2
Suresh Raina,2023-02-12,Delhi Capitals,"Eden Gardens, Kolkata",9,1,900.0,1,0
AB de Villiers,2023-02-12,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bangalore",50,29,172.41,5,4
KL Rahul,2023-02-15,Rajasthan Royals,"M. Chinnaswamy Stadium, Bangalore",53,40,132.5,7,2
Andre Russell,2023-02-18,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",38,16,237.5,3,0
Virat Kohli,2023-02-18,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",59,38,155.26,7,2
Faf du Plessis,2023-02-21,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",74,55,134.55,6,4
Dinesh Karthik,2023-02-24,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",13,9,144.44,0,0
Suresh Raina,2023-02-24,Chennai Super Kings,"M.A. Chidambaram Stadium, Chennai",26,14,185.71,1,1
Quinton de Kock,2023-02-24,Delhi Capitals,"M.A. Chidambaram Stadium, Chennai",32,28,114.29,3,2
Hardik Pandya,2023-02-27,Mumbai Indians,"Wankhede Stadium, Mumbai",24,17,141.18,2,2
Kieron Pollard,2023-02-27,Mumbai Indians,"Rajiv Gandhi International Stadium, Hyderabad",39,30,130.0,5,3
Virat Kohli,2023-03-02,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bangalore",18,15,120.0,2,1
David Warner,2023-03-05,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",39,25,156.0,3,2
David Warner,2023-03-05,Royal Challengers Bangalore,"Eden Gardens, Kolkata",43,32,134.38,3,2
Dinesh Karthik,2023-03-05,Kolkata Knight Riders,"M.A. Chidambaram Stadium, Chennai",44,26,169.23,5,2
Kieron Pollard,2023-03-05,Mumbai Indians,"M.A. Chidambaram Stadium, Chennai",38,28,135.71,2,3
Suresh Raina,2023-03-08,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",24,12,200.0,1,0
Rishabh Pant,2023-03-14,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad",0,1,0.0,0,0
Shubman Gill,2023-03-14,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",32,22,145.45,2,2
David Warner,2023-03-14,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",33,23,143.48,2,2
Sanju Samson,2023-03-17,Royal Challengers Bangalore,"Eden Gardens, Kolkata",89,59,150.85,11,7
Hardik Pandya,2023-03-17,Delhi Capitals,"DY Patil Stadium, Mumbai",16,10,160.0,1,1
Andre Russell,2023-03-20,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",27,14,192.86,2,0
Faf du Plessis,2023-03-26,Punjab Kings,"IS Bindra Stadium, Mohali",45,37,121.62,5,1
Ishan Kishan,2023-03-26,Delhi Capitals,"IS Bindra Stadium, Mohali",45,32,140.62,4,2
Faf du Plessis,2023-03-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",25,15,166.67,3,1
Faf du Plessis,2023-03-26,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",52,39,133.33,7,1
Rishabh Pant,2023-03-26,Chennai Super Kings,"M. Chinnaswamy Stadium, Bangalore",59,39,151.28,4,3
Shubman Gill,2023-03-26,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",30,20,150.0,3,1
Rohit Sharma,2023-03-29,Mumbai Indians,"Arun Jaitley Stadium, Delhi",34,24,141.67,3,2
Shubman Gill,2023-03-29,Rajasthan Royals,"M.A. Chidambaram Stadium, Chennai",61,51,119.61,8,4
Shubman Gill,2023-04-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",87,68,127.94,11,6
Sanju Samson,2023-04-07,Punjab Kings,"Rajiv Gandhi International Stadium, Hyderabad",46,31,148.39,5,3
Rohit Sharma,2023-04-07,Delhi Capitals,"Eden Gardens, Kolkata",38,26,146.15,3,1
Quinton de Kock,2023-04-07,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",64,50,128.0,4,5
Andre Russell,2023-04-10,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",63,37,170.27,8,4
Andre Russell,2023-04-13,Punjab Kings,"M.A. Chidambaram Stadium, Chennai",50,23,217.39,5,3
Shubman Gill,2023-04-13,Rajasthan Royals,"Rajiv Gandhi International Stadium, Hyderabad",47,31,151.61,6,4
Shubman Gill,2023-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",26,19,136.84,3,1
Suresh Raina,2023-04-19,Rajasthan Royals,"DY Patil Stadium, Mumbai",42,33,127.27,3,1
Jos Buttler,2023-04-22,Rajasthan Royals,"M. Chinnaswamy Stadium, Bangalore",42,32,131.25,4,3
MS Dhoni,2023-04-22,Mumbai Indians,"Rajiv Gandhi International Stadium, Hyderabad",66,47,140.43,8,3
Virat Kohli,2023-04-22,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",21,17,123.53,1,1
Shubman Gill,2023-04-25,Delhi Capitals,"M.A. Chidambaram Stadium, Chennai",44,34,129.41,4,2
Quinton de Kock,2023-04-28,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",64,46,139.13,7,4
Jos Buttler,2023-04-28,Mumbai Indians,"Arun Jaitley Stadium, Delhi",37,19,194.74,2,1
Faf du Plessis,2023-04-28,Mumbai Indians,"M.A. Chidambaram Stadium, Chennai",66,52,126.92,5,2
Suresh Raina,2023-04-28,Rajasthan Royals,"DY Patil Stadium, Mumbai",56,43,130.23,7,3
MS Dhoni,2023-05-04,Kolkata Knight Riders,"IS Bindra Stadium, Mohali",4,6,66.67,0,0
Shubman Gill,2023-05-04,Rajasthan Royals,"DY Patil Stadium, Mumbai",17,15,113.33,2,1
Faf du Plessis,2023-05-04,Royal Challengers Bangalore,"DY Patil Stadium, Mumbai",3,1,300.0,0,0
Rohit Sharma,2023-05-07,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",52,35,148.57,4,2
Glenn Maxwell,2023-05-07,Punjab Kings,"Eden Gardens, Kolkata",45,31,145.16,2,3
KL Rahul,2023-05-07,Chennai Super Kings,"Wankhede Stadium, Mumbai",40,31,129.03,2,1
Suresh Raina,2023-05-10,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bangalore",43,36,119.44,6,2
Virat Kohli,2023-05-10,Delhi Capitals,"Wankhede Stadium, Mumbai",37,25,148.0,4,1
Andre Russell,2023-05-13,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",47,28,167.86,7,1
David Warner,2023-05-13,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad",69,47,146.81,4,2
Virat Kohli,2023-05-13,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",0,1,0.0,0,0
Quinton de Kock,2023-05-16,Delhi Capitals,"Eden Gardens, Kolkata",36,27,133.33,5,3
Jos Buttler,2023-05-16,Delhi Capitals,"M. Chinnaswamy Stadium, Bangalore",42,33,127.27,4,1
